# StudDFT D3 reference C6 database
# Extracted from libdftd3.so (simple-dftd3 + mctc-lib canonical data)
# Source: https://github.com/dftd3/simple-dftd3 (LGPL-3.0-or-later)
# Reference: Grimme et al., J. Chem. Phys. 132, 154104 (2010)
# Format: Z_A Z_B CN_A CN_B C6_AB (atomic units)
#
# ---- Z=1 - Z=1 ----
   1   43     0.9118     1.6682         41.3385
   1   43     0.9118     9.5402         28.2627
   1   43     0.0000     0.0000         85.0800
   1   43     0.0000     1.6682         67.8924
   1   43     0.0000     9.5402         44.5963
# ---- Z=1 - Z=44 ----
   1   44     0.9118     0.0000         39.5745
   1   44     0.9118     1.8584         33.1875
   1   44     0.9118     8.8895         26.8142
   1   44     0.0000     0.0000         65.0863
   1   44     0.0000     1.8584         53.3648
   1   44     0.0000     8.8895         42.1627
# ---- Z=1 - Z=45 ----
   1   45     0.9118     0.0000         43.1661
   1   45     0.9118     1.9003         31.1024
   1   45     0.9118     2.9696         26.9803
   1   45     0.0000     0.0000         71.1985
   1   45     0.0000     1.9003         49.9090
   1   45     0.0000     2.9696         42.7714
# ---- Z=1 - Z=46 ----
   1   46     0.9118     0.0000         40.2372
   1   46     0.9118     1.8630         28.9661
   1   46     0.9118     5.7095         28.0631
   1   46     0.0000     0.0000         66.1211
   1   46     0.0000     1.8630         46.3489
   1   46     0.0000     5.7095         44.6498
# ---- Z=1 - Z=47 ----
   1   47     0.9118     0.0000         33.5413
   1   47     0.9118     0.9679         27.9518
   1   47     0.0000     0.0000         54.9658
   1   47     0.0000     0.9679         44.7835
# ---- Z=1 - Z=48 ----
   1   48     0.9118     0.0000         35.6879
   1   48     0.9118     1.9539         27.9281
   1   48     0.0000     0.0000         58.3568
   1   48     0.0000     1.9539         44.5006
# ---- Z=1 - Z=49 ----
   1   49     0.9118     0.0000         44.0417
   1   49     0.9118     0.9633         42.2827
   1   49     0.9118     1.9378         34.8931
   1   49     0.9118     2.9353         30.3193
   1   49     0.0000     0.0000         72.9076
   1   49     0.0000     0.9633         69.6754
   1   49     0.0000     1.9378         56.5189
   1   49     0.0000     2.9353         48.4270
# ---- Z=1 - Z=50 ----
   1   50     0.9118     0.0000         41.5334
   1   50     0.9118     0.9514         39.0500
   1   50     0.9118     1.9505         37.9122
   1   50     0.9118     2.9259         34.5503
   1   50     0.9118     3.9123         31.6020
   1   50     0.0000     0.0000         67.9430
   1   50     0.0000     0.9514         63.5189
   1   50     0.0000     1.9505         61.4868
   1   50     0.0000     2.9259         55.5643
   1   50     0.0000     3.9123         50.3940
# ---- Z=1 - Z=51 ----
   1   51     0.9118     0.0000         37.7681
   1   51     0.9118     0.9749         37.1186
   1   51     0.9118     1.9523         36.2277
   1   51     0.9118     2.9315         35.0939
   1   51     0.0000     0.0000         60.9470
   1   51     0.0000     0.9749         59.7796
   1   51     0.0000     1.9523         58.1962
   1   51     0.0000     2.9315         56.1946
# ---- Z=1 - Z=52 ----
   1   52     0.9118     0.0000         35.4841
   1   52     0.9118     0.9811         35.4861
   1   52     0.9118     1.9639         35.2461
   1   52     0.0000     0.0000         56.7427
   1   52     0.0000     0.9811         56.7156
   1   52     0.0000     1.9639         56.2769
# ---- Z=1 - Z=53 ----
   1   53     0.9118     0.0000         32.5171
   1   53     0.9118     0.9968         32.8151
   1   53     0.0000     0.0000         51.4656
   1   53     0.0000     0.9968         51.9496
# ---- Z=1 - Z=54 ----
   1   54     0.9118     0.0000         29.6055
   1   54     0.0000     0.0000         46.3794
# ---- Z=1 - Z=55 ----
   1   55     0.9118     0.0000        105.0096
   1   55     0.9118     0.9909         42.3058
   1   55     0.0000     0.0000        184.0223
   1   55     0.0000     0.9909         68.9537
# ---- Z=1 - Z=56 ----
   1   56     0.9118     0.0000         99.4579
   1   56     0.9118     0.9797         83.0141
   1   56     0.9118     1.8467         44.8321
   1   56     0.0000     0.0000        171.7033
   1   56     0.0000     0.9797        142.5680
   1   56     0.0000     1.8467         72.9013
# ---- Z=1 - Z=57 ----
   1   57     0.9118     0.0000         89.1018
   1   57     0.9118     1.9373         64.6906
   1   57     0.9118     2.9175         46.8202
   1   57     0.0000     0.0000        152.1106
   1   57     0.0000     1.9373        108.3059
   1   57     0.0000     2.9175         75.8394
# ---- Z=1 - Z=58 ----
   1   58     0.9118     2.7991         44.5104
   1   58     0.0000     2.7991         71.8830
# ---- Z=1 - Z=59 ----
   1   59     0.9118     0.0000         88.6877
   1   59     0.9118     2.9425         43.2202
   1   59     0.0000     0.0000        152.4502
   1   59     0.0000     2.9425         69.7341
# ---- Z=1 - Z=60 ----
   1   60     0.9118     0.0000         85.4080
   1   60     0.9118     2.9455         42.3343
   1   60     0.0000     0.0000        146.5851
   1   60     0.0000     2.9455         68.2931
# ---- Z=1 - Z=61 ----
   1   61     0.9118     0.0000         83.3310
   1   61     0.9118     2.9413         41.0356
   1   61     0.0000     0.0000        142.9620
   1   61     0.0000     2.9413         66.1439
# ---- Z=1 - Z=62 ----
   1   62     0.9118     0.0000         81.4123
   1   62     0.9118     2.9300         41.1186
   1   62     0.0000     0.0000        139.6254
   1   62     0.0000     2.9300         66.4057
# ---- Z=1 - Z=63 ----
   1   63     0.9118     0.0000         79.7138
   1   63     0.9118     1.8286         39.2564
   1   63     0.0000     0.0000        136.6695
   1   63     0.0000     1.8286         63.7629
# ---- Z=1 - Z=64 ----
   1   64     0.9118     0.0000         64.1880
   1   64     0.9118     2.8732         41.3275
   1   64     0.0000     0.0000        108.3662
   1   64     0.0000     2.8732         66.8235
# ---- Z=1 - Z=65 ----
   1   65     0.9118     0.0000         70.1794
   1   65     0.9118     2.9086         38.9150
   1   65     0.0000     0.0000        120.4056
   1   65     0.0000     2.9086         62.7971
# ---- Z=1 - Z=66 ----
   1   66     0.9118     0.0000         67.9580
   1   66     0.9118     2.8965         39.3967
   1   66     0.0000     0.0000        116.3178
   1   66     0.0000     2.8965         63.7816
# ---- Z=1 - Z=67 ----
   1   67     0.9118     0.0000         72.2203
   1   67     0.9118     2.9242         37.0295
   1   67     0.0000     0.0000        123.5220
   1   67     0.0000     2.9242         59.6586
# ---- Z=1 - Z=68 ----
   1   68     0.9118     0.0000         70.7154
   1   68     0.9118     2.9282         36.0084
   1   68     0.0000     0.0000        120.9302
   1   68     0.0000     2.9282         57.9760
# ---- Z=1 - Z=69 ----
   1   69     0.9118     0.0000         69.3791
   1   69     0.9118     2.9246         35.7480
   1   69     0.0000     0.0000        118.6070
   1   69     0.0000     2.9246         57.5937
# ---- Z=1 - Z=70 ----
   1   70     0.9118     0.0000         68.4949
   1   70     0.9118     2.8482         37.3986
   1   70     0.0000     0.0000        117.1811
   1   70     0.0000     2.8482         60.4871
# ---- Z=1 - Z=71 ----
   1   71     0.9118     0.0000         58.6519
   1   71     0.9118     2.9219         34.6012
   1   71     0.0000     0.0000         99.2984
   1   71     0.0000     2.9219         55.7008
# ---- Z=1 - Z=72 ----
   1   72     0.9118     0.0000         58.8504
   1   72     0.9118     1.9254         45.3466
   1   72     0.9118     3.8840         35.2195
   1   72     0.0000     0.0000         98.5136
   1   72     0.0000     1.9254         74.6292
   1   72     0.0000     3.8840         56.4513
# ---- Z=1 - Z=73 ----
   1   73     0.9118     0.0000         54.4015
   1   73     0.9118     1.9459         42.5991
   1   73     0.9118     2.8988         36.5951
   1   73     0.0000     0.0000         90.2858
   1   73     0.0000     1.9459         69.5172
   1   73     0.0000     2.8988         58.8038
# ---- Z=1 - Z=74 ----
   1   74     0.9118     0.0000         46.4813
   1   74     0.9118     1.9292         39.3530
   1   74     0.9118    10.9153         34.4352
   1   74     0.0000     0.0000         76.4150
   1   74     0.0000     1.9292         63.6550
   1   74     0.0000    10.9153         54.7934
# ---- Z=1 - Z=75 ----
   1   75     0.9118     0.0000         47.4814
   1   75     0.9118     1.8104         39.3902
   1   75     0.9118     9.8054         31.5928
   1   75     0.0000     0.0000         77.8793
   1   75     0.0000     1.8104         64.1643
   1   75     0.0000     9.8054         49.8616
# ---- Z=1 - Z=76 ----
   1   76     0.9118     0.0000         43.5027
   1   76     0.9118     1.8858         35.4646
   1   76     0.9118     9.1527         29.9597
   1   76     0.0000     0.0000         70.8024
   1   76     0.0000     1.8858         56.6567
   1   76     0.0000     9.1527         46.9793
# ---- Z=1 - Z=77 ----
   1   77     0.9118     0.0000         40.1928
   1   77     0.9118     1.8648         33.5117
   1   77     0.9118     2.9424         30.2294
   1   77     0.0000     0.0000         64.9890
   1   77     0.0000     1.8648         53.3255
   1   77     0.0000     2.9424         47.7107
# ---- Z=1 - Z=78 ----
   1   78     0.9118     0.0000         33.7374
   1   78     0.9118     1.9188         32.0917
   1   78     0.9118     6.6669         31.7368
   1   78     0.0000     0.0000         54.0451
   1   78     0.0000     1.9188         50.9366
   1   78     0.0000     6.6669         50.1899
# ---- Z=1 - Z=79 ----
   1   79     0.9118     0.0000         31.6431
   1   79     0.9118     0.9846         30.6757
   1   79     0.0000     0.0000         50.5086
   1   79     0.0000     0.9846         48.6478
# ---- Z=1 - Z=80 ----
   1   80     0.9118     0.0000         32.6475
   1   80     0.9118     1.9896         29.9203
   1   80     0.0000     0.0000         52.0547
   1   80     0.0000     1.9896         47.1662
# ---- Z=1 - Z=81 ----
   1   81     0.9118     0.0000         45.5659
   1   81     0.9118     0.9267         45.6578
   1   81     0.9118     1.9302         37.6407
   1   81     0.9118     2.9420         34.0440
   1   81     0.0000     0.0000         74.8817
   1   81     0.0000     0.9267         74.8265
   1   81     0.0000     1.9302         60.4792
   1   81     0.0000     2.9420         54.1121
# ---- Z=1 - Z=82 ----
   1   82     0.9118     0.0000         45.1786
   1   82     0.9118     0.9383         42.4340
   1   82     0.9118     1.9356         39.7922
   1   82     0.9118     2.9081         39.2018
   1   82     0.9118     3.9098         36.7836
   1   82     0.0000     0.0000         73.6692
   1   82     0.0000     0.9383         68.7009
   1   82     0.0000     1.9356         63.9796
   1   82     0.0000     2.9081         62.8530
   1   82     0.0000     3.9098         58.5875
# ---- Z=1 - Z=83 ----
   1   83     0.9118     0.0000         42.2419
   1   83     0.9118     0.9820         41.5964
   1   83     0.9118     1.9655         40.7649
   1   83     0.9118     2.9500         39.7438
   1   83     0.0000     0.0000         68.1031
   1   83     0.0000     0.9820         66.8857
   1   83     0.0000     1.9655         65.3536
   1   83     0.0000     2.9500         63.4976
# ---- Z=1 - Z=84 ----
   1   84     0.9118     0.0000         40.7106
   1   84     0.9118     0.9815         40.7840
   1   84     0.9118     1.9639         40.6835
   1   84     0.0000     0.0000         65.1605
   1   84     0.0000     0.9815         65.2146
   1   84     0.0000     1.9639         64.9760
# ---- Z=1 - Z=85 ----
   1   85     0.9118     0.0000         38.0468
   1   85     0.9118     0.9954         38.5121
   1   85     0.0000     0.0000         60.3338
   1   85     0.0000     0.9954         61.0757
# ---- Z=1 - Z=86 ----
   1   86     0.9118     0.0000         35.2750
   1   86     0.0000     0.0000         55.4345
# ---- Z=1 - Z=87 ----
   1   87     0.9118     0.0000        106.0514
   1   87     0.9118     0.9705         47.2947
   1   87     0.0000     0.0000        184.7814
   1   87     0.0000     0.9705         77.1975
# ---- Z=1 - Z=88 ----
   1   88     0.9118     0.0000        102.1598
   1   88     0.9118     0.9661         86.3785
   1   88     0.9118     1.9251         49.7037
   1   88     0.0000     0.0000        175.6994
   1   88     0.0000     0.9661        147.7523
   1   88     0.0000     1.9251         80.9077
# ---- Z=1 - Z=89 ----
   1   89     0.9118     0.0000         90.7090
   1   89     0.9118     0.9802         83.5843
   1   89     0.9118     1.9445         68.2114
   1   89     0.9118     2.9070         48.2320
   1   89     0.9118     3.8174         59.4476
   1   89     0.9118     4.6723         71.6141
   1   89     0.9118     5.5599         82.9387
   1   89     0.0000     0.0000        154.4717
   1   89     0.0000     0.9802        141.5020
   1   89     0.0000     1.9445        114.2918
   1   89     0.0000     2.9070         78.0736
   1   89     0.0000     3.8174         98.5657
   1   89     0.0000     4.6723        120.2277
   1   89     0.0000     5.5599        140.5900
# ---- Z=1 - Z=90 ----
   1   90     0.9118     0.0000         80.8117
   1   90     0.9118     0.9847         74.5129
   1   90     0.9118     1.9560         63.8676
   1   90     0.9118     2.9302         56.9155
   1   90     0.9118     3.8997         47.8765
   1   90     0.0000     0.0000        135.5345
   1   90     0.0000     0.9847        124.4342
   1   90     0.0000     1.9560        105.4800
   1   90     0.0000     2.9302         92.9503
   1   90     0.0000     3.8997         76.6500
# ---- Z=1 - Z=91 ----
   1   91     0.9118     0.0000         81.4392
   1   91     0.9118     0.9647         75.4087
   1   91     0.9118     1.9079         61.1857
   1   91     0.9118     2.9037         53.3645
   1   91     0.9118     3.8711         48.5515
   1   91     0.9118     4.9094         46.1097
   1   91     0.9118     4.5318         47.3434
   1   91     0.0000     0.0000        137.3667
   1   91     0.0000     0.9647        126.6336
   1   91     0.0000     1.9079        101.2502
   1   91     0.0000     2.9037         86.7393
   1   91     0.0000     3.8711         77.9795
   1   91     0.0000     4.9094         73.5809
   1   91     0.0000     4.5318         75.9579
# ---- Z=1 - Z=92 ----
   1   92     0.9118     0.0000         78.4955
   1   92     0.9118     0.9766         73.7266
   1   92     0.9118     2.8888         44.0171
   1   92     0.9118     3.9129         43.1871
   1   92     0.9118     4.1181         45.2543
   1   92     0.9118     5.9187         46.4203
   1   92     0.0000     0.0000        132.2950
   1   92     0.0000     0.9766        123.8551
   1   92     0.0000     2.8888         70.6265
   1   92     0.0000     3.9129         68.8440
   1   92     0.0000     4.1181         72.9009
   1   92     0.0000     5.9187         74.5240
# ---- Z=1 - Z=93 ----
   1   93     0.9118     0.0000         66.1110
   1   93     0.9118     0.9838         62.5647
   1   93     0.9118     1.9499         56.3160
   1   93     0.9118     2.9159         43.4641
   1   93     0.9118     3.9358         41.9418
   1   93     0.9118     4.9069         49.2480
   1   93     0.9118     5.9005         52.8596
   1   93     0.0000     0.0000        110.8145
   1   93     0.0000     0.9838        104.2864
   1   93     0.0000     1.9499         93.0183
   1   93     0.0000     2.9159         69.7600
   1   93     0.0000     3.9358         66.8464
   1   93     0.0000     4.9069         79.8460
   1   93     0.0000     5.9005         86.2034
# ---- Z=1 - Z=94 ----
   1   94     0.9118     0.0000         78.7514
   1   94     0.9118     0.9537         61.1300
   1   94     0.9118     1.9439         50.1810
   1   94     0.9118     2.9323         40.9129
   1   94     0.9118     3.9441         41.9956
   1   94     0.9118     4.9192         50.0155
   1   94     0.9118     5.8888         56.3389
   1   94     0.0000     0.0000        133.7463
   1   94     0.0000     0.9537        102.5478
   1   94     0.0000     1.9439         82.4286
   1   94     0.0000     2.9323         65.4324
   1   94     0.0000     3.9441         67.2130
   1   94     0.0000     4.9192         81.4742
   1   94     0.0000     5.8888         92.6699
# ---- Z=1 - Z=95 ----
   1   95     0.9118     0.0000         76.6824
   1   95     0.9118     0.9163         59.4694
   1   95     0.9118     1.8563         40.7691
   1   95     0.9118     2.8823         39.2958
   1   95     0.9118     4.8005         52.4640
   1   95     0.9118     5.7794         57.5967
   1   95     0.0000     0.0000        130.1054
   1   95     0.0000     0.9163         99.6358
   1   95     0.0000     1.8563         65.8589
   1   95     0.0000     2.8823         62.7924
   1   95     0.0000     4.8005         86.2051
   1   95     0.0000     5.7794         95.2251
# ---- Z=1 - Z=96 ----
   1   96     0.9118     0.0000         69.1638
   1   96     0.9118     0.9762         65.0981
   1   96     0.9118     1.9288         50.9803
   1   96     0.9118     2.8929         40.1443
   1   96     0.9118     3.8167         47.9937
   1   96     0.9118     4.7478         55.1249
   1   96     0.0000     0.0000        116.1276
   1   96     0.0000     0.9762        108.8530
   1   96     0.0000     1.9288         83.8496
   1   96     0.0000     2.8929         64.2944
   1   96     0.0000     3.8167         78.3441
   1   96     0.0000     4.7478         91.1006
# ---- Z=1 - Z=97 ----
   1   97     0.9118     0.0000         72.2123
   1   97     0.9118     0.9705         61.1692
   1   97     0.9118     1.9511         49.5096
   1   97     0.9118     2.9262         38.7975
   1   97     0.9118     3.9342         40.4136
   1   97     0.0000     0.0000        122.2440
   1   97     0.0000     0.9705        102.3734
   1   97     0.0000     1.9511         81.4014
   1   97     0.0000     2.9262         62.0844
   1   97     0.0000     3.9342         64.8354
